gender,education,age,political_ideology,household_income,marital_status,religion,race
2,3,60,6,22,1,2,1
2,-2,33,7,10,1,12,1
1,4,38,2,11,1,9,6
1,2,20,99,1,6,9,1
2,2,76,4,11,3,2,1
2,3,22,3,1,6,3,3
2,2,64,4,-9,4,1,1
1,3,21,4,18,6,1,1
1,4,80,3,13,1,1,1
2,3,37,3,2,6,10,1
2,3,69,4,5,4,11,3
1,3,47,5,18,1,1,1
1,4,59,3,1,1,2,1
2,3,77,3,3,3,1,2
2,5,58,4,22,1,12,4
2,4,50,3,19,1,2,3
2,3,35,4,10,6,12,5
1,2,52,99,12,1,1,1
1,5,56,5,21,1,2,1
1,2,62,3,10,1,9,1
2,5,49,5,18,1,2,3
1,4,27,3,17,6,9,1
2,3,51,6,9,5,1,1
2,4,31,4,-9,4,10,1
2,3,34,3,10,6,2,3
1,4,29,5,19,6,10,1
1,3,40,99,1,4,11,6
2,5,50,4,17,6,11,2
1,1,29,3,5,4,12,1
2,5,73,6,16,1,10,1
1,3,42,4,14,6,11,2
2,4,37,1,15,1,12,1
1,5,80,3,15,1,1,1
1,5,61,5,22,1,12,4
2,2,50,4,14,1,12,1
1,1,62,4,9,1,1,1
1,3,64,5,11,1,10,1
2,4,40,6,17,1,1,1
1,3,29,3,4,6,10,6
2,2,-9,2,4,4,2,1
1,4,69,4,17,3,1,2
1,3,63,3,11,1,2,1
1,2,80,6,8,1,1,2
1,4,69,6,21,1,2,1
2,3,-9,6,16,1,1,1
1,3,26,1,9,6,9,1
2,4,59,2,16,6,12,1
2,4,-9,99,-9,1,11,2
1,5,65,99,8,4,1,1
1,3,39,6,20,1,1,1
1,4,73,6,6,4,1,1
2,3,51,99,2,6,1,2
1,3,51,99,1,6,10,2
2,3,64,3,13,4,1,1
2,5,46,3,16,5,2,1
1,2,-9,2,-9,1,12,3
1,2,49,4,5,6,12,1
2,2,46,1,12,5,10,6
2,4,31,4,14,6,12,5
2,3,62,99,3,4,11,1
1,4,46,3,19,1,1,1
1,2,41,4,1,6,12,2
2,4,63,2,16,1,1,1
1,3,-9,99,-9,1,2,5
1,2,55,4,15,1,11,2
2,5,34,4,1,6,10,1
2,-2,72,3,21,1,2,1
2,3,68,1,4,4,11,1
1,2,55,6,20,1,12,1
1,5,35,3,11,6,9,4
1,1,60,5,9,4,2,1
1,2,64,5,1,6,2,1
2,2,21,99,6,6,12,1
2,4,46,3,21,1,11,1
1,5,25,4,11,6,12,1
2,2,75,99,-9,3,11,5
2,3,50,99,1,1,12,2
1,1,41,4,3,6,12,1
2,4,33,1,15,6,12,1
2,4,70,99,10,6,1,2
1,3,36,6,20,1,1,3
1,3,20,2,20,6,9,1
2,3,53,4,10,1,10,1
2,5,33,2,20,4,2,1
1,4,24,6,4,1,4,1
2,2,49,4,22,1,12,1
2,2,41,99,6,6,11,2
1,4,71,6,17,1,1,1
1,3,80,7,4,1,1,1
2,3,26,2,8,6,12,1
1,4,80,2,16,1,1,1
2,4,40,99,1,1,11,5
1,3,80,4,7,1,2,1
1,4,49,5,3,4,1,1
1,4,36,4,-5,4,6,4
1,3,57,2,13,6,9,1
2,3,29,6,1,6,11,3
2,3,34,4,10,1,11,3
2,5,63,5,11,4,1,1
1,2,18,99,8,6,11,3
1,3,41,5,16,1,2,1
1,4,-9,7,-9,1,10,-9
2,3,30,6,11,4,12,1
2,3,36,6,14,1,4,1
1,5,-9,6,-9,1,12,1
-9,4,28,3,-9,6,12,-9
1,3,54,99,1,1,11,2
2,4,37,6,4,4,2,3
2,2,78,4,2,4,2,1
2,4,38,6,21,1,1,6
2,3,28,3,5,6,9,6
2,3,41,3,17,1,2,4
1,3,57,4,5,4,4,1
1,5,-9,5,19,1,1,1
2,1,36,99,15,1,11,1
1,1,76,99,1,6,11,2
1,4,33,99,-9,6,2,4
1,5,51,5,12,4,1,1
1,4,59,3,20,1,11,2
2,4,69,2,10,4,1,1
2,4,64,2,21,1,12,1
2,3,67,99,1,3,11,2
1,2,77,6,-9,1,1,1
2,2,34,5,10,1,11,1
2,4,57,99,10,1,12,1
2,3,72,3,11,1,10,1
1,1,42,4,1,1,12,1
2,4,26,4,1,6,12,1
1,3,69,99,4,4,2,1
2,3,46,4,10,1,2,3
1,4,36,2,22,1,9,1
1,5,69,2,13,1,11,1
1,5,50,4,17,1,5,3
2,5,49,3,21,1,2,1
1,3,50,7,5,6,1,1
2,4,46,5,18,4,11,1
2,3,24,2,8,6,9,1
2,3,71,4,1,4,1,2
1,3,76,99,11,1,12,1
1,3,25,1,8,6,9,1
2,3,28,4,2,6,12,1
2,1,37,1,5,5,9,1
2,4,70,99,5,1,11,2
2,4,45,4,-9,1,11,1
2,3,62,6,8,1,11,1
1,4,46,3,22,1,2,1
2,5,65,5,22,1,2,1
2,4,65,2,9,6,1,1
1,4,44,2,20,1,2,1
2,4,28,1,10,6,10,1
2,5,31,2,19,1,11,1
1,3,30,99,4,6,5,2
2,5,80,6,8,1,1,1
2,5,41,3,13,1,6,1
2,3,58,3,-9,1,11,1
1,5,29,5,1,1,10,1
2,3,78,5,11,1,4,1
1,4,50,2,21,1,9,1
2,3,35,4,7,1,1,6
1,5,75,6,16,1,1,1
2,4,60,5,21,1,1,1
2,5,45,4,22,1,2,2
2,3,74,99,2,3,1,2
2,4,44,6,18,1,1,1
1,5,35,6,19,1,1,1
2,-2,66,6,20,1,2,1
2,4,25,2,4,6,12,1
1,4,35,6,10,1,1,1
2,3,19,7,22,6,3,1
2,5,-9,7,8,5,11,2
2,2,75,4,2,3,12,1
1,3,80,7,13,1,1,1
1,3,37,6,6,1,11,1
2,3,36,5,1,6,2,6
2,2,63,7,18,1,11,1
1,2,-9,4,4,1,1,3
2,4,28,3,15,1,1,1
1,4,-9,5,-9,1,8,4
1,4,71,3,8,1,2,1
1,2,62,5,1,4,1,1
1,3,59,4,22,6,11,2
2,3,49,6,10,1,12,1
1,5,61,2,18,1,3,5
1,3,30,3,21,1,10,1
1,4,75,4,21,1,1,1
1,3,68,7,12,4,4,1
1,2,48,5,2,6,12,2
1,5,27,2,4,6,2,1
2,3,72,3,15,1,12,1
2,4,36,3,21,1,10,4
2,4,29,5,17,6,10,1
1,4,72,2,16,1,11,1
1,3,-9,99,7,6,2,3
2,2,-9,3,1,3,1,1
2,2,24,5,17,1,5,1
2,4,44,5,16,1,12,1
2,3,27,3,9,6,12,1
1,5,50,5,-9,1,1,2
2,4,54,7,4,1,2,1
2,3,30,99,2,6,11,1
2,4,34,7,21,1,3,1
1,5,-9,5,-9,1,4,1
1,3,48,6,-9,1,11,1
2,2,74,2,2,4,1,1
1,2,50,3,21,6,1,2
1,4,56,6,1,1,1,1
2,2,78,6,8,1,1,1
1,3,45,4,16,1,12,1
1,2,40,99,13,1,2,3
2,4,41,2,18,6,12,1
1,4,36,3,6,6,10,1
2,3,77,99,10,1,1,1
1,4,50,4,22,1,2,3
1,3,48,99,-9,1,2,1
2,4,68,3,14,1,1,1
2,3,50,5,12,1,11,1
2,2,18,99,6,6,12,3
2,3,67,2,13,1,1,1
2,3,39,99,9,3,2,3
2,3,52,3,5,4,12,1
2,3,73,3,17,1,1,1
1,5,67,6,22,1,1,1
1,5,65,6,22,1,1,1
1,4,30,5,18,1,11,1
2,1,71,6,6,3,1,1
1,3,55,1,3,4,11,1
1,5,46,99,8,6,11,1
2,4,24,4,22,6,12,1
2,3,34,99,12,1,2,1
1,4,65,4,6,1,2,1
2,3,80,7,12,1,2,1
2,5,52,4,20,1,2,2
1,3,23,4,5,6,12,3
1,3,50,99,10,1,2,3
1,3,45,3,21,1,1,1
2,3,65,4,17,1,2,1
1,5,37,2,15,6,12,1
1,5,29,4,17,1,12,1
1,4,79,2,16,1,1,1
2,3,67,3,19,4,2,1
2,2,-9,6,19,1,-9,1
1,3,50,7,10,1,2,3
1,2,-9,99,2,4,12,1
2,1,71,4,1,4,2,1
2,3,37,3,10,6,11,2
1,4,38,2,18,1,7,4
2,5,44,6,2,4,1,1
2,5,37,6,21,1,1,1
1,4,50,6,1,1,12,1
1,2,45,4,10,4,2,1
2,3,41,2,14,1,11,3
2,3,-9,1,4,1,1,1
1,5,73,1,5,6,11,1
2,2,23,99,1,1,11,2
1,2,59,4,4,3,1,3
-9,-9,-9,99,-9,-9,-9,-9
2,5,39,3,22,6,3,1
2,3,67,99,-9,4,11,1
1,-2,46,99,-9,1,-9,1
1,5,67,4,3,1,12,1
2,1,54,6,1,3,11,1
2,2,59,4,-9,1,11,1
1,4,80,4,19,1,2,1
2,3,26,2,10,6,12,1
2,2,18,4,1,6,11,2
1,4,62,6,22,1,1,1
2,4,37,2,17,6,12,1
1,4,32,2,9,6,1,2
1,3,54,4,13,4,2,1
2,3,34,3,3,6,11,1
1,4,60,99,11,1,2,1
1,5,74,6,17,1,1,1
1,5,34,3,-9,1,12,-9
1,2,62,6,14,1,11,1
2,1,36,99,6,6,1,1
2,4,44,4,17,1,12,1
1,3,57,4,12,1,2,1
2,3,74,99,2,3,1,1
1,2,44,2,4,5,12,2
2,1,45,99,-9,1,6,1
2,5,30,3,16,6,11,1
1,1,24,3,10,6,9,1
2,2,63,5,14,1,2,1
2,3,66,6,16,1,1,1
2,2,54,2,-9,4,11,5
1,3,75,2,18,1,1,1
1,3,31,99,15,6,2,1
2,4,58,3,-9,4,2,1
1,3,45,6,21,1,2,1
1,3,74,4,9,1,11,6
1,5,29,2,13,1,9,1
2,5,32,2,18,6,12,1
1,3,35,99,3,5,12,1
1,5,63,3,4,4,10,1
1,1,32,5,2,6,5,6
2,3,35,99,8,6,12,2
2,3,68,2,15,1,2,1
1,4,31,6,10,1,11,1
1,4,50,1,15,1,11,1
1,4,77,5,13,1,1,1
1,4,41,99,21,1,8,4
1,4,37,3,8,4,2,1
1,4,50,4,8,4,12,2
2,5,40,4,12,4,2,1
2,3,35,4,17,1,10,1
1,4,25,4,19,6,12,1
2,4,30,2,20,6,9,1
2,1,65,99,-9,1,11,1
2,4,68,99,6,4,11,2
2,3,53,4,7,6,1,1
2,3,78,4,10,3,1,1
1,3,40,2,15,4,10,1
1,3,47,7,22,4,1,1
1,3,44,4,18,1,11,1
2,5,66,6,14,1,1,1
1,3,76,99,5,4,2,1
1,2,67,4,17,4,2,1
2,3,-9,4,5,4,12,5
1,5,68,2,20,1,1,1
2,2,76,99,17,4,2,3
2,-9,64,6,-9,4,12,3
2,3,29,2,4,6,11,1
1,4,44,4,13,6,12,3
2,3,36,99,7,6,12,1
2,2,52,99,1,6,11,1
1,5,33,5,22,1,2,3
2,3,51,3,5,4,9,1
2,3,25,99,1,1,12,3
2,4,66,6,10,3,1,1
1,4,38,3,20,4,3,2
1,4,42,6,18,1,2,3
1,3,65,7,5,1,1,1
2,3,55,99,-9,4,-9,1
2,3,20,3,1,6,11,1
1,5,75,4,18,1,1,1
2,2,26,4,2,6,12,2
2,3,36,7,16,1,1,1
2,3,34,4,6,6,12,6
2,4,39,3,14,1,2,1
2,2,21,6,14,6,11,3
2,5,38,2,19,1,12,1
1,3,34,2,3,6,12,1
1,4,67,99,19,1,12,1
1,5,63,99,7,1,11,5
1,2,41,5,1,6,11,2
1,3,75,3,5,3,1,1
2,5,68,2,17,1,12,1
2,5,73,3,5,1,2,1
1,2,20,99,4,6,11,3
2,3,31,2,7,1,9,1
2,5,34,3,12,6,12,6
2,3,32,5,8,1,1,3
2,4,50,2,20,4,12,4
2,5,-9,4,7,3,1,1
1,5,33,6,16,1,11,3
2,5,65,7,10,1,1,1
2,5,71,6,14,1,1,1
1,4,34,99,17,1,2,1
1,3,54,99,8,4,12,1
2,2,66,4,1,4,1,1
1,4,44,4,4,6,2,1
1,4,52,6,4,5,9,1
2,3,70,4,2,6,1,2
2,2,34,99,8,1,12,1
1,3,43,6,10,6,11,1
2,3,36,4,1,1,2,3
1,3,58,4,16,1,11,1
2,4,-9,4,3,3,11,4
2,3,75,4,9,1,2,1
2,1,53,4,3,4,11,1
1,2,65,4,6,1,11,3
2,3,52,99,18,1,12,2
1,4,35,2,16,6,9,1
1,2,63,99,8,6,12,1
1,3,28,6,8,1,1,1
1,5,33,3,9,6,1,1
2,3,57,6,6,6,10,1
2,3,65,99,1,5,12,1
2,2,65,2,2,4,11,3
2,3,48,99,1,4,7,1
2,3,25,4,14,6,11,2
2,4,64,5,9,1,2,1
1,5,80,4,19,1,2,1
2,2,49,1,1,6,11,2
1,5,67,4,18,3,10,1
1,3,59,4,-9,1,2,1
1,3,39,6,20,1,12,1
2,4,61,4,6,4,12,1
2,1,40,99,16,6,12,1
2,4,52,4,4,4,1,1
1,4,46,4,22,6,12,1
2,1,51,6,15,3,11,1
2,4,-9,3,11,6,1,1
1,4,63,7,8,1,1,1
1,3,31,6,17,6,2,3
2,2,80,6,10,1,11,1
2,3,80,6,6,3,12,3
2,5,51,2,11,6,1,1
2,4,59,5,-9,6,1,1
2,3,55,99,17,1,11,3
2,3,29,3,15,1,12,1
2,3,20,3,7,6,11,2
1,-2,80,99,1,1,12,4
1,4,47,5,18,1,2,1
2,5,28,3,10,1,12,1
1,3,48,6,15,4,1,1
1,4,63,1,9,4,1,2
2,3,33,99,15,4,10,1
2,4,55,2,20,6,1,1
2,5,29,2,19,1,11,1
1,3,51,4,10,1,11,5
2,3,38,5,20,1,1,3
2,4,-9,6,20,4,1,3
2,3,80,7,6,3,1,1
1,4,34,4,15,1,2,1
1,5,43,3,11,1,12,1
1,4,41,2,19,6,10,1
1,4,51,5,20,5,2,1
1,2,58,7,3,4,11,1
2,3,35,99,-5,6,12,2
2,3,55,5,20,1,1,1
2,4,35,2,7,6,1,3
2,5,38,1,1,6,9,3
2,4,39,4,18,1,1,1
2,3,39,7,16,1,5,3
1,1,60,1,21,6,12,1
2,3,56,6,-9,1,1,3
2,3,60,99,4,4,12,3
-9,3,-9,99,-9,-9,1,-9
2,4,32,3,17,1,3,4
2,3,24,2,15,1,4,1
2,3,42,99,14,6,12,1
1,4,72,4,20,1,1,1
2,3,35,2,10,4,1,3
-9,3,-9,7,-9,-9,12,-9
2,4,30,4,1,6,11,2
2,3,60,6,21,1,1,1
1,2,71,4,-9,1,2,1
1,3,63,4,8,1,11,1
2,4,33,6,13,1,2,1
2,3,27,7,1,6,11,1
2,4,44,6,16,1,2,1
1,5,62,1,1,4,12,1
1,5,80,6,-9,1,1,1
1,5,63,2,1,4,11,2
2,4,43,7,15,1,11,1
1,1,78,6,11,1,1,1
1,3,73,7,15,1,1,1
1,3,18,2,20,6,12,4
2,4,31,2,15,1,2,1
2,3,19,1,4,6,10,3
1,5,70,7,3,1,1,1
2,5,35,4,10,4,12,1
2,4,74,2,5,4,12,1
1,2,37,7,3,5,5,1
2,3,37,4,6,6,11,3
1,-2,73,3,-9,1,9,1
1,3,57,4,19,1,2,1
2,3,21,4,18,6,10,3
1,3,29,4,6,6,2,3
2,4,52,6,7,1,1,1
1,4,33,4,18,1,2,1
1,5,40,4,17,1,2,1
1,5,80,1,10,4,10,1
2,4,30,1,20,6,7,4
2,2,29,99,15,6,12,1
1,5,40,4,22,1,2,1
2,5,74,2,19,1,1,1
1,4,25,2,1,6,10,1
1,3,64,6,20,1,2,1
2,4,50,2,21,1,12,1
1,2,48,4,15,6,11,2
2,2,25,99,1,6,12,2
2,3,80,5,2,4,2,1
2,4,60,4,5,4,12,2
1,2,72,4,2,3,1,1
1,3,69,2,-9,4,1,2
2,2,19,5,1,6,11,5
2,3,80,3,5,3,2,1
1,2,49,99,19,1,12,2
1,4,54,6,21,1,11,4
2,3,46,3,7,4,12,1
2,2,80,4,14,1,1,1
2,4,29,99,17,4,1,1
-9,3,27,4,-9,6,12,1
2,2,23,99,1,6,2,3
1,5,-9,6,13,1,4,4
2,4,-9,6,-9,1,1,1
2,3,77,6,9,1,1,1
1,4,68,4,3,3,2,1
2,3,77,6,15,1,1,1
2,2,80,6,13,1,1,1
2,3,68,6,11,4,1,1
1,5,73,2,21,1,12,1
2,5,36,2,15,6,12,3
1,5,26,5,9,1,11,1
2,3,46,5,18,1,1,5
2,3,55,5,-9,3,3,1
1,3,35,4,15,1,10,1
2,5,41,3,18,1,11,1
2,5,26,3,7,1,12,2
2,4,-9,4,22,1,2,1
1,5,65,-9,14,1,11,-9
2,2,80,7,5,3,1,1
1,3,59,1,10,3,10,4
1,5,58,5,-9,4,11,1
1,4,45,5,16,4,2,1
-9,2,-9,4,-9,4,2,1
1,2,53,99,10,6,11,2
1,5,-9,3,22,6,3,1
2,4,41,2,17,1,2,1
1,3,34,1,6,6,12,1
2,4,36,3,22,1,2,3
2,5,-9,6,17,1,12,1
2,5,69,6,12,1,1,1
2,5,29,4,9,6,12,3
1,3,30,2,18,6,1,1
1,5,66,5,3,6,1,1
1,3,75,2,10,1,5,1
1,4,69,99,16,1,-9,2
1,2,73,7,8,1,1,1
2,4,52,99,1,1,11,2
2,4,32,4,1,1,1,1
1,3,76,7,10,1,1,1
2,3,55,5,14,1,12,1
2,4,80,6,1,3,1,5
2,3,28,6,3,6,1,1
1,5,49,2,-9,1,10,3
1,3,52,7,19,1,1,1
2,4,68,4,7,1,2,1
2,2,19,99,18,6,12,1
1,3,80,99,6,4,1,6
1,4,51,2,16,1,2,4
2,2,77,6,9,3,1,1
1,4,64,2,1,1,11,1
1,3,65,6,3,1,11,1
2,3,33,4,1,1,11,1
2,5,30,2,20,6,10,1
2,3,38,6,11,1,-9,1
1,4,66,2,8,4,5,1
2,2,20,6,22,6,4,1
2,2,80,6,9,1,1,1
2,2,72,6,15,4,2,1
2,3,67,3,17,1,2,1
2,4,48,6,21,1,1,1
1,3,21,2,22,6,9,6
1,1,78,4,16,1,1,5
2,5,34,4,1,1,2,1
2,2,80,6,5,3,1,1
2,3,34,4,5,6,12,6
2,3,41,6,17,1,1,1
2,3,73,1,6,4,12,1
1,2,38,4,9,1,2,3
2,5,69,4,13,3,1,1
1,3,76,6,6,1,1,1
1,4,53,5,13,1,12,1
1,3,49,6,21,1,2,1
1,5,40,3,21,1,1,1
2,3,80,3,3,3,1,1
1,4,28,1,7,1,11,1
1,2,57,5,11,1,11,1
2,3,71,3,4,6,5,1
1,5,38,1,11,1,12,1
2,2,79,5,1,4,11,6
1,4,36,2,9,4,10,1
1,1,21,4,4,6,11,1
2,5,42,2,20,6,5,1
1,4,61,5,18,1,10,1
1,5,53,4,15,4,1,2
1,3,-9,4,7,1,-9,3
1,3,79,99,4,3,11,1
2,5,63,6,10,1,1,1
1,5,37,2,17,6,10,1
2,3,64,5,10,1,1,5
1,2,63,2,5,4,2,2
2,3,56,4,20,3,2,6
2,3,40,5,-5,1,1,6
2,4,56,5,11,4,1,1
2,5,77,1,-9,6,12,1
2,4,26,7,8,4,12,1
1,4,80,6,6,1,1,1
2,5,43,3,17,1,1,1
1,2,28,4,5,6,11,6
1,5,33,3,19,1,4,1
2,5,67,6,19,1,1,1
2,4,61,5,2,6,1,2
1,3,48,4,22,1,2,3
2,3,62,6,17,1,2,1
1,5,55,6,20,1,1,1
1,1,67,7,6,1,1,1
2,1,36,3,1,1,12,1
2,3,78,4,-9,1,2,1
1,3,36,4,12,6,2,1
1,3,64,4,14,3,2,1
2,5,45,4,18,1,2,1
2,4,38,2,8,6,11,2
1,2,24,99,15,5,12,6
1,2,65,99,6,3,11,1
2,4,-9,5,22,1,1,1
2,3,37,99,16,1,2,1
1,3,58,99,-9,1,2,1
2,2,62,99,17,4,12,1
1,4,44,2,6,6,7,1
1,2,54,5,9,4,12,1
2,3,42,4,10,6,11,2
2,2,37,99,1,1,12,1
2,2,-9,4,-9,6,2,3
1,4,32,3,20,1,12,1
1,3,67,6,6,1,12,1
2,3,19,2,1,6,2,3
2,4,33,3,1,1,2,3
1,3,63,4,-9,3,11,1
1,2,55,6,22,1,1,1
-9,2,-9,6,-9,4,12,-9
1,2,80,99,8,1,2,1
2,5,27,6,21,1,1,1
1,3,38,99,3,6,11,3
2,2,46,5,16,1,12,1
2,3,48,-9,-9,1,1,1
1,5,60,4,22,1,12,1
1,3,37,4,6,6,11,5
2,3,49,99,13,1,11,2
1,3,80,4,5,1,9,1
2,3,39,2,10,1,3,3
2,4,27,99,16,6,1,2
2,2,61,6,7,4,11,1
2,2,37,99,1,6,11,2
1,2,69,6,19,4,3,1
2,3,19,4,21,6,2,4
1,5,55,6,21,1,2,1
2,4,72,3,14,1,2,1
2,3,20,2,6,1,12,1
2,2,65,7,-9,1,1,1
2,3,69,4,20,1,1,1
2,5,79,4,14,6,1,1
2,4,27,2,2,6,10,1
2,3,53,6,6,4,1,2
2,2,35,99,-9,1,11,1
2,3,59,99,3,1,2,3
2,5,47,2,12,4,11,1
2,4,39,4,12,1,2,4
1,4,64,6,15,5,1,1
1,3,76,5,10,1,1,1
1,2,61,4,1,6,12,2
2,3,70,6,14,3,12,1
1,4,80,4,-9,4,5,1
1,3,67,4,-9,1,10,5
2,4,24,3,1,6,10,1
1,5,51,6,20,1,1,1
1,4,34,7,19,1,11,1
2,4,43,4,8,1,7,1
2,3,51,4,1,4,11,2
1,5,63,2,1,6,8,3
2,5,37,4,9,6,2,1
1,4,75,5,4,4,1,1
1,3,71,6,5,4,12,1
2,4,27,2,22,6,12,4
1,-2,80,2,9,1,10,1
1,4,52,4,22,1,2,1
2,4,68,2,18,1,2,1
1,3,19,3,10,6,12,3
1,4,57,2,20,4,12,1
1,5,58,4,22,1,2,1
1,2,40,3,12,5,2,1
1,2,30,5,17,1,12,1
1,2,59,99,20,1,-9,1
2,3,71,4,5,3,12,1
1,4,73,99,11,1,11,1
2,2,-9,4,-9,5,12,-9
2,4,73,4,1,3,1,1
2,3,68,1,8,1,5,1
1,3,47,7,10,4,11,1
1,3,63,99,5,1,12,1
2,3,48,5,-5,1,12,1
2,3,59,5,12,4,2,3
-9,3,35,99,-9,3,-9,2
1,4,73,2,14,6,11,1
1,3,56,6,17,1,2,1
1,4,70,2,-9,1,2,1
1,5,80,3,15,1,9,1
1,1,34,3,-9,6,3,3
1,3,72,5,-9,4,2,1
2,3,59,99,4,3,1,1
2,2,61,2,16,1,1,1
1,-8,69,4,1,-8,6,1
2,5,-9,4,17,1,8,4
1,4,74,1,1,1,12,1
1,5,50,7,-5,1,2,1
2,2,31,1,2,6,11,1
2,5,62,6,18,4,1,1
1,4,60,4,20,1,2,1
2,5,63,3,5,6,1,5
2,3,56,2,10,6,2,1
2,5,32,5,21,1,9,1
2,3,65,3,7,4,11,2
1,4,59,6,8,1,11,1
2,5,77,3,21,3,1,1
2,3,69,6,3,4,2,3
2,5,26,5,8,1,12,1
1,3,-9,99,18,1,2,1
2,2,38,3,3,5,12,3
2,5,30,2,11,6,1,1
2,5,60,5,2,4,1,2
1,2,36,4,4,1,12,4
1,3,68,6,2,4,1,1
1,4,26,5,9,6,2,1
1,4,80,6,18,1,12,1
2,5,32,3,21,1,12,1
1,1,-9,4,22,5,3,3
2,4,80,2,8,3,3,1
2,5,31,99,1,6,11,6
1,-2,37,6,20,1,2,3
1,2,26,5,22,6,11,2
1,2,20,4,3,6,12,1
2,3,72,5,22,1,11,1
1,4,65,6,11,6,1,1
2,3,47,6,14,4,12,1
2,2,18,99,1,4,-9,3
2,1,27,4,2,6,11,1
2,3,48,4,9,6,2,1
1,2,74,4,9,1,2,1
2,3,69,6,16,3,1,1
1,2,52,99,1,6,11,1
2,3,63,6,18,4,1,1
1,4,58,5,6,1,10,1
1,3,55,4,21,1,2,1
2,2,80,2,5,3,12,1
2,4,46,3,21,4,12,1
2,4,77,7,8,3,1,5
1,4,-9,4,15,1,11,3
2,2,56,5,3,5,12,1
2,4,42,1,13,6,9,6
1,2,63,99,1,6,12,1
1,3,24,6,-9,6,10,1
2,3,42,4,9,1,11,1
2,4,67,3,22,1,1,1
2,-2,78,3,20,3,5,1
1,5,65,1,17,1,2,1
1,4,25,5,13,6,2,1
2,4,24,3,22,6,1,1
2,5,40,6,18,1,1,1
1,4,60,6,10,1,2,3
2,4,48,6,17,4,1,1
2,2,32,99,5,6,11,2
2,4,49,3,1,1,1,1
1,3,71,3,5,4,11,1
1,3,72,99,15,1,1,1
2,3,80,4,5,4,-9,6
2,4,-9,6,-9,1,4,1
2,3,70,3,3,4,11,1
1,4,33,4,10,6,10,1
2,2,34,2,6,6,12,3
2,2,80,4,6,3,11,2
2,3,54,99,2,6,12,5
2,3,53,6,17,1,1,1
2,3,59,3,8,1,1,3
1,2,38,4,18,1,12,1
1,5,27,5,14,6,7,4
2,5,51,6,-9,3,1,1
1,4,53,3,-5,1,12,1
1,5,31,2,17,1,10,1
1,4,31,4,-9,6,2,1
1,4,75,6,17,1,2,1
1,3,72,4,-9,1,10,1
2,4,34,2,17,1,10,6
2,5,40,4,22,5,5,2
1,3,64,6,20,1,5,1
2,3,21,4,8,1,11,1
1,3,-9,5,3,1,1,1
1,-2,53,99,15,1,11,2
1,1,61,4,-9,1,-9,3
2,2,80,7,7,3,2,1
2,4,65,4,22,1,11,2
2,3,25,3,17,6,10,1
2,5,64,2,16,1,10,1
2,3,-9,4,13,1,11,1
2,3,70,99,11,1,2,1
2,4,58,6,21,1,1,1
2,3,67,4,9,1,2,1
1,3,58,6,18,1,2,1
2,5,65,1,14,3,1,1
2,2,76,99,5,3,11,1
2,4,32,7,19,1,2,1
2,3,45,6,18,1,1,1
2,3,52,4,22,4,10,1
2,2,34,4,1,4,12,5
1,2,21,99,15,6,12,1
1,4,59,6,1,1,1,1
2,3,57,2,4,1,11,1
2,1,80,2,7,3,2,1
2,5,68,5,8,1,1,2
1,2,76,7,-9,1,1,1
1,3,80,6,-5,1,1,1
1,5,62,3,17,1,10,1
2,5,75,4,14,1,1,1
2,2,26,4,13,6,9,1
1,3,62,6,10,1,11,1
1,3,36,3,19,6,9,1
2,2,40,6,11,1,12,1
2,2,42,2,18,5,12,1
1,5,52,6,21,1,2,1
2,3,63,4,14,1,2,1
1,5,40,6,19,1,5,1
1,3,69,99,4,1,11,1
1,3,29,4,7,6,12,2
2,3,68,4,4,4,12,1
1,-9,-9,4,-9,1,1,1
1,4,72,6,-9,1,1,1
2,3,40,6,20,1,11,1
2,3,69,4,11,1,1,1
2,4,62,4,15,1,1,1
1,4,56,4,15,6,2,1
2,5,70,4,16,1,1,5
2,4,46,4,19,1,12,4
1,5,63,2,22,1,12,1
2,4,33,6,17,1,2,1
1,3,30,4,10,1,1,2
2,5,36,2,16,6,12,1
1,5,48,4,-9,1,1,1
1,3,31,7,20,1,2,3
1,3,65,6,4,1,1,1
2,2,57,6,11,4,3,3
2,2,58,7,8,1,11,1
1,3,31,5,11,6,10,1
1,5,46,2,10,6,7,1
1,5,77,2,11,1,5,1
2,3,73,6,6,4,12,3
2,4,20,2,11,6,6,6
1,5,30,1,4,6,9,1
1,2,80,99,5,3,11,1
1,3,63,5,19,6,1,1
2,5,59,4,22,1,2,1
1,3,66,2,16,1,9,1
2,2,80,4,6,3,11,2
1,5,37,3,-9,6,11,3
1,2,50,6,1,6,4,1
2,2,27,5,1,6,3,3
1,4,23,2,17,6,10,1
1,5,30,4,8,6,11,1
2,5,32,3,6,1,4,1
2,3,65,2,18,4,2,1
2,3,45,4,3,6,11,4
1,2,60,6,10,4,11,1
1,3,21,4,4,5,12,2
2,3,68,3,4,1,1,1
1,3,40,99,15,1,12,1
2,3,49,2,8,6,11,2
2,3,20,2,2,6,5,3
2,4,51,7,16,1,1,1
2,2,42,4,4,4,12,1
2,1,56,4,1,5,12,2
1,-2,21,7,17,6,2,1
1,2,35,7,14,1,1,1
2,3,32,99,2,4,12,2
1,5,41,2,22,1,12,1
1,2,20,99,2,1,6,2
2,3,67,4,6,4,1,1
2,3,19,7,19,6,1,1
2,4,23,3,1,6,7,3
1,5,50,4,11,6,12,5
1,4,34,4,21,1,11,4
2,3,35,4,1,6,12,1
